"","Municipio","Año","Subtipo.de.delito","ene","feb","mar","abr","may","jun","jul","ago","sep","oct","nov","dic","Total"
"6705","Tapalpa",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6706","Tecalitlán",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6707","Techaluta de Montenegro",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6708","Tecolotlán",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6709","Tenamaxtlán",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6710","Teocaltiche",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6711","Teocuitatlán de Corona",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6712","Tepatitlán de Morelos",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6713","Tequila",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6714","Teuchitlán",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6715","Tizapán el Alto",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6716","Tlajomulco de Zúñiga",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6717","Tolimán",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6718","Tomatlán",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6719","Tonalá",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6720","Tonaya",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6721","Tonila",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6722","Totatiche",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6723","Tototlán",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6724","Tuxcacuesco",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6725","Tuxcueca",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6726","Tuxpan",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6727","Unión de San Antonio",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6728","Unión de Tula",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6729","Valle de Guadalupe",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6730","Valle de Juárez",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6731","Villa Corona",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6732","Villa Guerrero",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6733","Villa Hidalgo",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6734","Villa Purificación",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6735","Yahualica de González Gallo",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6736","Zacoalco de Torres",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6737","Zapopan",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6738","Zapotiltic",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6739","Zapotitlán de Vadillo",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6740","Zapotlán del Rey",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6741","Zapotlán el Grande",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6742","Zapotlanejo",2021,"Violación equiparada",0,0,0,0,0,0,0,0,0,0,0,0,0
"6743","Acatic",2021,"Violación simple",0,0,0,0,1,0,0,0,0,0,0,0,1
"6744","Acatlán de Juárez",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6745","Ahualulco de Mercado",2021,"Violación simple",0,0,0,0,0,0,0,0,1,0,0,1,2
"6746","Amacueca",2021,"Violación simple",0,0,1,0,0,0,0,0,0,0,0,0,1
"6747","Amatitán",2021,"Violación simple",0,0,0,1,0,0,0,0,0,0,0,0,1
"6748","Ameca",2021,"Violación simple",0,0,0,0,0,0,1,0,0,0,0,0,1
"6749","Arandas",2021,"Violación simple",0,0,0,0,1,0,0,0,1,0,1,0,3
"6750","Atemajac de Brizuela",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6751","Atengo",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6752","Atenguillo",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6753","Atotonilco el Alto",2021,"Violación simple",0,0,0,0,0,1,0,0,0,0,1,1,3
"6754","Atoyac",2021,"Violación simple",0,0,0,0,0,1,0,0,0,0,0,0,1
"6755","Autlán de Navarro",2021,"Violación simple",0,1,0,1,1,0,0,0,1,2,2,0,8
"6756","Ayotlán",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6757","Ayutla",2021,"Violación simple",0,0,0,0,0,0,1,0,0,0,0,0,1
"6758","Bolaños",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6759","Cabo Corrientes",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6760","Cañadas de Obregón",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6761","Casimiro Castillo",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6762","Chapala",2021,"Violación simple",0,0,0,0,1,0,0,0,2,0,1,0,4
"6763","Chimaltitán",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6764","Chiquilistlán",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6765","Cihuatlán",2021,"Violación simple",1,0,0,0,0,0,0,0,0,0,0,0,1
"6766","Cocula",2021,"Violación simple",0,0,0,0,0,0,0,1,0,0,0,0,1
"6767","Colotlán",2021,"Violación simple",0,0,0,0,0,0,0,0,1,0,0,0,1
"6768","Concepción de Buenos Aires",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6769","Cuautitlán de García Barragán",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6770","Cuautla",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6771","Cuquío",2021,"Violación simple",0,0,0,0,0,0,0,0,1,0,0,0,1
"6772","Degollado",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6773","Ejutla",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6774","El Arenal",2021,"Violación simple",0,0,1,0,0,0,0,0,0,0,0,0,1
"6775","El Grullo",2021,"Violación simple",0,0,1,0,1,0,0,0,0,0,1,0,3
"6776","El Limón",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6777","El Salto",2021,"Violación simple",1,0,3,1,1,0,0,0,0,1,0,0,7
"6778","Encarnación de Díaz",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6779","Etzatlán",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6780","Gómez Farías",2021,"Violación simple",0,0,0,1,0,0,0,0,0,0,0,0,1
"6781","Guachinango",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6782","Guadalajara",2021,"Violación simple",5,7,10,14,13,12,11,6,12,11,10,14,125
"6783","Hostotipaquillo",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6784","Huejúcar",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6785","Huejuquilla el Alto",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6786","Ixtlahuacán de los Membrillos",2021,"Violación simple",0,0,0,1,0,0,1,1,0,0,0,1,4
"6787","Ixtlahuacán del Río",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6788","Jalostotitlán",2021,"Violación simple",0,0,0,0,1,0,0,0,1,0,0,0,2
"6789","Jamay",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6790","Jesús María",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6791","Jilotlán de los Dolores",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6792","Jocotepec",2021,"Violación simple",0,0,0,1,0,0,0,0,1,0,0,0,2
"6793","Juanacatlán",2021,"Violación simple",0,1,0,0,0,0,0,0,0,0,0,0,1
"6794","Juchitlán",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6795","La Barca",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6796","La Huerta",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6797","La Manzanilla de la Paz",2021,"Violación simple",0,0,0,0,0,0,0,1,0,0,0,0,1
"6798","Lagos de Moreno",2021,"Violación simple",0,0,0,1,0,0,0,0,2,0,0,0,3
"6799","Magdalena",2021,"Violación simple",0,0,0,1,0,0,0,0,0,0,0,0,1
"6800","Mascota",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6801","Mazamitla",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,1,0,1
"6802","Mexticacán",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6803","Mezquitic",2021,"Violación simple",0,0,1,0,0,0,0,0,0,0,0,0,1
"6804","Mixtlán",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6805","No Especificado",2021,"Violación simple",0,1,2,0,0,0,0,1,0,0,0,0,4
"6806","Ocotlán",2021,"Violación simple",0,0,1,0,1,0,0,0,0,0,0,0,2
"6807","Ojuelos de Jalisco",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6808","Pihuamo",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6809","Poncitlán",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6810","Puerto Vallarta",2021,"Violación simple",1,1,2,7,2,0,2,2,2,3,5,3,30
"6811","Quitupan",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6812","San Cristóbal de la Barranca",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6813","San Diego de Alejandría",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6814","San Gabriel",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6815","San Ignacio Cerro Gordo",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6816","San Juan de los Lagos",2021,"Violación simple",1,1,0,0,0,4,0,1,0,0,1,0,8
"6817","San Juanito de Escobedo",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,1,1
"6818","San Julián",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6819","San Marcos",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6820","San Martín de Bolaños",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6821","San Martín Hidalgo",2021,"Violación simple",0,0,0,0,1,0,0,0,0,0,0,0,1
"6822","San Miguel el Alto",2021,"Violación simple",0,0,0,0,0,0,1,0,0,0,0,0,1
"6823","San Pedro Tlaquepaque",2021,"Violación simple",4,3,3,5,6,4,7,3,4,3,6,2,50
"6824","San Sebastián del Oeste",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6825","Santa María de los Ángeles",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6826","Santa María del Oro",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6827","Sayula",2021,"Violación simple",0,1,0,0,0,0,0,0,0,0,0,1,2
"6828","Tala",2021,"Violación simple",0,0,1,1,2,0,0,0,0,1,1,1,7
"6829","Talpa de Allende",2021,"Violación simple",0,0,0,1,0,0,0,0,0,0,0,0,1
"6830","Tamazula de Gordiano",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6831","Tapalpa",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6832","Tecalitlán",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6833","Techaluta de Montenegro",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6834","Tecolotlán",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,1,1
"6835","Tenamaxtlán",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6836","Teocaltiche",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6837","Teocuitatlán de Corona",2021,"Violación simple",0,0,0,0,0,0,1,0,0,0,0,0,1
"6838","Tepatitlán de Morelos",2021,"Violación simple",0,1,0,1,0,1,0,1,0,0,0,0,4
"6839","Tequila",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,1,0,1
"6840","Teuchitlán",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,1,1
"6841","Tizapán el Alto",2021,"Violación simple",0,0,0,1,0,1,0,0,0,0,0,0,2
"6842","Tlajomulco de Zúñiga",2021,"Violación simple",3,8,1,6,2,2,4,7,3,8,7,1,52
"6843","Tolimán",2021,"Violación simple",0,0,0,0,0,1,0,0,0,0,0,0,1
"6844","Tomatlán",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6845","Tonalá",2021,"Violación simple",1,3,4,2,4,5,4,1,4,3,0,5,36
"6846","Tonaya",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6847","Tonila",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6848","Totatiche",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6849","Tototlán",2021,"Violación simple",0,0,0,0,0,0,0,0,0,1,0,0,1
"6850","Tuxcacuesco",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6851","Tuxcueca",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6852","Tuxpan",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6853","Unión de San Antonio",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6854","Unión de Tula",2021,"Violación simple",0,0,0,0,0,0,0,0,0,1,0,0,1
"6855","Valle de Guadalupe",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6856","Valle de Juárez",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6857","Villa Corona",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6858","Villa Guerrero",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6859","Villa Hidalgo",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6860","Villa Purificación",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6861","Yahualica de González Gallo",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6862","Zacoalco de Torres",2021,"Violación simple",1,0,0,0,0,0,0,0,0,0,0,1,2
"6863","Zapopan",2021,"Violación simple",11,9,13,9,7,6,12,6,10,11,12,8,114
"6864","Zapotiltic",2021,"Violación simple",0,0,1,1,0,0,1,0,1,0,0,0,4
"6865","Zapotitlán de Vadillo",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6866","Zapotlán del Rey",2021,"Violación simple",0,0,0,0,0,0,0,0,0,0,0,0,0
"6867","Zapotlán el Grande",2021,"Violación simple",0,1,1,1,0,0,0,0,0,0,0,0,3
"6868","Zapotlanejo",2021,"Violación simple",0,0,0,0,0,0,1,1,1,0,0,0,3
"6869","Acatic",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6870","Acatlán de Juárez",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6871","Ahualulco de Mercado",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6872","Amacueca",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6873","Amatitán",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6874","Ameca",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6875","Arandas",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6876","Atemajac de Brizuela",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6877","Atengo",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6878","Atenguillo",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6879","Atotonilco el Alto",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6880","Atoyac",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6881","Autlán de Navarro",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6882","Ayotlán",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6883","Ayutla",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6884","Bolaños",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6885","Cabo Corrientes",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6886","Cañadas de Obregón",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6887","Casimiro Castillo",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6888","Chapala",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6889","Chimaltitán",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6890","Chiquilistlán",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6891","Cihuatlán",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6892","Cocula",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6893","Colotlán",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6894","Concepción de Buenos Aires",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6895","Cuautitlán de García Barragán",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6896","Cuautla",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6897","Cuquío",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6898","Degollado",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6899","Ejutla",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6900","El Arenal",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6901","El Grullo",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6902","El Limón",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6903","El Salto",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6904","Encarnación de Díaz",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6905","Etzatlán",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6906","Gómez Farías",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6907","Guachinango",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6908","Guadalajara",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6909","Hostotipaquillo",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6910","Huejúcar",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6911","Huejuquilla el Alto",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6912","Ixtlahuacán de los Membrillos",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6913","Ixtlahuacán del Río",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6914","Jalostotitlán",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6915","Jamay",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6916","Jesús María",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6917","Jilotlán de los Dolores",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6918","Jocotepec",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6919","Juanacatlán",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6920","Juchitlán",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6921","La Barca",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6922","La Huerta",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6923","La Manzanilla de la Paz",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6924","Lagos de Moreno",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6925","Magdalena",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6926","Mascota",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6927","Mazamitla",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6928","Mexticacán",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6929","Mezquitic",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6930","Mixtlán",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6931","No Especificado",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6932","Ocotlán",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6933","Ojuelos de Jalisco",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6934","Pihuamo",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6935","Poncitlán",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6936","Puerto Vallarta",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6937","Quitupan",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6938","San Cristóbal de la Barranca",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6939","San Diego de Alejandría",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6940","San Gabriel",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6941","San Ignacio Cerro Gordo",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6942","San Juan de los Lagos",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6943","San Juanito de Escobedo",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6944","San Julián",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6945","San Marcos",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6946","San Martín de Bolaños",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6947","San Martín Hidalgo",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6948","San Miguel el Alto",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6949","San Pedro Tlaquepaque",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6950","San Sebastián del Oeste",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6951","Santa María de los Ángeles",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
"6952","Santa María del Oro",2021,"Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0,0,0,0,0,0,0,0,0,0,0,0
